"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTH,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,55,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,25,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,55,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTHWEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,EAST,ONE POST,LEFT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,30,GOOD,,SOUTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,70,GOOD,,WEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,25,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,55,FAIR,BENT,NORTHWEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",EXTRUDED,50,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,POOR,FALLEN,WEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,45,FAIR,BENT,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,25,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,30,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,20,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,40,FAIR,DAMAGED,NORTHWEST,ONE POST,LEFT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,45,FAIR,DENTS,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,55,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,SOUTH,TUBE SIGN BRIDGE,OTHER,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,TEMP OBSTRUCTED,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,40,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,15,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,50,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,45,POOR,DAMAGED,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,WEST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,30,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,WEST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,40,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,40,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,30,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,30,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,NORTHWEST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,NORTH,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,NORTHEAST,ONE POST,LEFT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,NORTH,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTHWEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTHEAST,ONE POST,LEFT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,FAIR,DENTS,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,FAIR,BENT,SOUTHWEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTHWEST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,FAIR,BULLET HOLES,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,70,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,60,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,WEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",EXTRUDED,55,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,FAIR,BENT,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,20,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTHWEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,WEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,FAIR,DAMAGED,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,POOR,GRAFFITI,NORTH,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTH,ONE POST,LEFT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,45,FAIR,DIRTY,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,FAIR,DENTS,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,75,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,45,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,25,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,30,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,NORTHWEST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,SOUTHWEST,ONE POST,MEDIAN,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,25,FAIR,DENTS,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,SOUTHEAST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,30,FAIR,DAMAGED,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,20,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,NORTHEAST,ONE POST,LEFT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,FAIR,DAMAGED,NORTHEAST,ONE POST,LEFT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,70,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,SOUTHEAST,ONE POST,MEDIAN,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,45,GOOD,,NORTH,ONE POST,MEDIAN,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,FAIR,STICKER,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,FAIR,FADED PAINT,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,75,GOOD,,SOUTHWEST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTH,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,55,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,40,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,45,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,25,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,45,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,POOR,BENT,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,65,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,80,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,25,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,POOR,TEMP OBSTRUCTED,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,30,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,65,FAIR,BENT,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,45,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,FAIR,FADED PAINT,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,60,FAIR,BENT,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,30,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,55,FAIR,RUSTY,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,75,FAIR,DIRTY,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,45,GOOD,,EAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,40,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,25,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",EXTRUDED,55,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTHEAST,DOUBLE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,20,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,EAST,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,30,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,25,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTH,ONE POST,MEDIAN,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTHEAST,ONE POST,MEDIAN,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,60,GOOD,,SOUTH,ONE POST,RIGHT,WOOD
"Marker, Speed Limit XX (Text)",FLATSHEET,35,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,55,GOOD,,NORTHEAST,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,45,GOOD,,NORTHEAST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,50,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,40,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,65,GOOD,,SOUTH,ONE POST,RIGHT,WOOD
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,55,GOOD,,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,35,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,65,GOOD,,EAST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,35,GOOD,,WEST,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,45,GOOD,,NORTH,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,40,GOOD,,SOUTH,UTILITY POLE,LEFT,WOOD
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,30,GOOD,,SOUTHEAST,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,65,GOOD,,SOUTH,ONE POST,LEFT,STEEL
"Marker, Speed Limit XX (Text)",FLATSHEET,30,GOOD,,SOUTHWEST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,45,GOOD,,NORTHWEST,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,50,FAIR,FADED PAINT,SOUTHWEST,ONE POST,RIGHT,WOOD
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,35,FAIR,BENT,EAST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,80,FAIR,DAMAGED,SOUTHEAST,ONE POST,LEFT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,30,GOOD,,SOUTH,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,55,GOOD,,SOUTHWEST,ONE POST,RIGHT,STEEL
"Marker, Advisory Speed XX MPH (Text )",FLATSHEET,55,GOOD,,SOUTH,ONE POST,LEFT,STEEL
